Division Name,School Name,percentage_male
Newport News City,Denbigh High,0.584092792046396
Newport News City,Discovery STEM Academy,0.5017921146953405
Newport News City,Ella J. Fitzgerald Middle,0.518850987432675
Newport News City,Ethel M. Gildersleeve Middle,0.5402405180388529
Newport News City,General Stanford Elementary,0.5357873210633947
Newport News City,George J. McIntosh Elementary,0.5333333333333333
Newport News City,Heritage High,0.5342465753424658
Newport News City,Hidenwood Elementary,0.5165441176470589
Newport News City,Hilton Elementary,0.47354497354497355
Newport News City,Homer L. Hines Middle,0.49736564805057953
Newport News City,Huntington Middle,0.46099290780141844
Newport News City,John Marshall Early Childhood Center,0.5135135135135135
Newport News City,Joseph H. Saunders Elementary,0.533003300330033
Newport News City,Katherine Johnson Elementary,0.5420743639921722
Newport News City,Kiln Creek Elementary,0.5169082125603864
Newport News City,Knollwood Meadows Elementary,0.5232815964523282
Newport News City,L.F. Palmer Elementary,0.4892086330935252
Newport News City,Mary Passage Middle,0.5177664974619289
Newport News City,Menchville High,0.5401502021952629
Newport News City,Newsome Park Elementary,0.5215605749486653
Newport News City,Oliver C. Greenwood Elementary,0.5026833631484794
Newport News City,Richard T. Yates Elementary,0.5256410256410257
Newport News City,Richneck Elementary,0.515358361774744
Newport News City,Riverside Elementary,0.5463917525773195
Newport News City,Sedgefield Elementary,0.5213483146067416
Newport News City,Stoney Run Elementary,0.5508474576271186
Newport News City,T. Ryland Sanford Elementary,0.516
Newport News City,Warwick High,0.47751078250154033
Newport News City,Watkins Early Childhood Center,0.5612244897959183
Newport News City,Willis A. Jenkins Elementary,0.5245202558635395
Newport News City,Woodside High,0.4538152610441767
Norfolk City,Academy for Discovery at Lakewood,0.47844228094575797
Norfolk City,Azalea Gardens Middle,0.521889400921659
Norfolk City,Bay View Elementary,0.5491329479768786
Norfolk City,Berkley/Campostella Early Childhood Education Center,0.6024096385542169
Norfolk City,Blair Middle,0.4987674609695974
Norfolk City,Booker T Washington High,0.4938650306748466
Norfolk City,Camp Allen Elementary,0.48426150121065376
Norfolk City,Chesterfield Academy Elementary,0.475
Norfolk City,Coleman Place Elementary,0.4560260586319218
Norfolk City,Crossroads Elementary,0.4806701030927835
Norfolk City,Easton Preschool,0.6781609195402298
Norfolk City,Ghent K-8,0.4835390946502058
Norfolk City,Granby Elementary,0.5524193548387096
Norfolk City,Granby High,0.47289318303811056
Norfolk City,Ingleside Elementary,0.44556451612903225
Norfolk City,Jacox Elementary,0.5138632162661737
Norfolk City,James Monroe Elementary,0.50390625
Norfolk City,Lake Taylor,0.5131375579598145
Norfolk City,Lake Taylor High,0.5424901185770751
Norfolk City,Larchmont Elementary,0.515625
Norfolk City,Larrymore Elementary,0.5366726296958855
Norfolk City,Lindenwood Elementary,0.48928571428571427
Norfolk City,Little Creek Elementary,0.5101694915254237
Norfolk City,Mary Calcott Elementary,0.5058275058275058
Norfolk City,Matthew Fontaine Maury High,0.503388786198398
Norfolk City,Northside Middle,0.5476493011435832
Norfolk City,Norview Elementary,0.5025
Norfolk City,Norview High,0.5277924827951297
Norfolk City,Norview Middle,0.51875
Norfolk City,Ocean View Elementary,0.5345528455284553
Norfolk City,Oceanair Elementary,0.4819004524886878
Norfolk City,P.B. Young Sr. Elementary,0.4691780821917808
Norfolk City,Richard Bowling Elementary,0.5116279069767442
Norfolk City,Sewells Point Elementary,0.5355731225296443
Norfolk City,Sherwood Forest Elementary,0.4911111111111111
Norfolk City,Southside STEM Academy at Campostella,0.5246277205040092
Norfolk City,St. Helena Elementary,0.5240174672489083
Norfolk City,Suburban Park Elementary,0.48089887640449436
Norfolk City,Tanners Creek Elementary,0.5363636363636364
Norfolk City,Tarrallton Elementary,0.5030864197530864
Norfolk City,Tidewater Park Elementary,0.5473684210526316
Norfolk City,Walter Herron Taylor Elementary,0.4559748427672956
Norfolk City,Willard Model Elementary,0.4651639344262295
Norfolk City,William H. Ruffner Middle,0.5019083969465649
Norfolk City,Willoughby Early Childhood Center,0.5365853658536586
Northampton County,Kiptopeke Elementary,0.4859550561797753
Northampton County,Northampton High,0.5375586854460094
Northampton County,Northampton Middle,0.5876288659793815
Northampton County,Occohannock Elementary,0.5454545454545454
Northumberland County,Northumberland Elementary,0.5608856088560885
Northumberland County,Northumberland High,0.5401662049861495
Northumberland County,Northumberland Middle,0.5359712230215827
Norton City,J.I. Burton High,0.47368421052631576
Norton City,Norton Elementary,0.44731610337972166
Nottoway County,Blackstone Primary,0.5141388174807198
Nottoway County,Crewe Primary,0.46089385474860334
Nottoway County,Nottoway High,0.5310834813499112
Nottoway County,Nottoway Intermediate,0.5232067510548524
Nottoway County,Nottoway Middle,0.5108695652173914
Orange County,Gordon-Barbour Elementary,0.4968152866242038
Orange County,Lightfoot Elementary,0.4980237154150198
Orange County,Locust Grove Elementary,0.5161290322580645
Orange County,Locust Grove Middle,0.47690014903129657
Orange County,Locust Grove Primary,0.504739336492891
Orange County,Orange County High,0.49473684210526314
Orange County,Orange Elementary,0.4930232558139535
Orange County,Prospect Heights Middle,0.5157894736842106
Orange County,Unionville Elementary,0.5676855895196506
Page County,Luray Elementary,0.5280172413793104
Page County,Luray High,0.5318725099601593
Page County,Luray Middle,0.5304347826086957
Page County,Page County High,0.5144927536231884
Page County,Page County Middle,0.526595744680851
Page County,Shenandoah Elementary,0.5439739413680782
Page County,Springfield Elementary,0.4977168949771689
Page County,Stanley Elementary,0.45675675675675675
Patrick County,Blue Ridge Elementary,0.5372549019607843
Patrick County,Hardin Reynolds Memorial School,0.4792626728110599
Patrick County,Meadows of Dan Elementary,0.5188679245283019
Patrick County,Patrick County High,0.52479815455594
Patrick County,Patrick Springs Primary,0.5354330708661418
Patrick County,Stuart Elementary,0.5013262599469496
Patrick County,Woolwine Elementary,0.5
Petersburg City,Cool Spring Elementary,0.5115384615384615
Petersburg City,Lakemont Elementary,0.4766081871345029
Petersburg City,Petersburg High,0.49269717624148
Petersburg City,Pleasants Lane Elementary,0.5334608030592735
Petersburg City,Vernon Johns Middle,0.5267175572519084
Petersburg City,Walnut Hill Elementary,0.4704761904761905
Petersburg City,Westview Early Childhood Education Center,0.49691358024691357
Pittsylvania County,Brosville Elementary,0.49523809523809526
Pittsylvania County,Chatham Elementary,0.5481171548117155
Pittsylvania County,Chatham High,0.5016233766233766
Pittsylvania County,Chatham Middle,0.4653679653679654
Pittsylvania County,Dan River High,0.5207006369426752
Pittsylvania County,Dan River Middle,0.44144144144144143
Pittsylvania County,Gretna Elementary,0.5043103448275862
Pittsylvania County,Gretna High,0.5324909747292419
Pittsylvania County,Gretna Middle,0.5270935960591133
Pittsylvania County,John L. Hurt Elementary,0.51931330472103
Pittsylvania County,Kentuck Elementary,0.5288270377733598
Pittsylvania County,Mount Airy Elementary,0.5075757575757576
Pittsylvania County,Southside Elementary,0.5038167938931297
Pittsylvania County,Stony Mill Elementary,0.5351089588377724
Pittsylvania County,Tunstall High,0.513189448441247
Pittsylvania County,Tunstall Middle,0.5043630017452007
Pittsylvania County,Twin Springs Elementary,0.470404984423676
Pittsylvania County,Union Hall Elementary,0.5
Poquoson City,Poquoson Elementary,0.5022123893805309
Poquoson City,Poquoson High,0.5092989985693849
Poquoson City,Poquoson Middle,0.527542372881356
Poquoson City,Poquoson Primary,0.5333333333333333
Portsmouth City,Brighton Elementary,0.5092592592592593
Portsmouth City,Churchland Academy Elementary,0.4729299363057325
Portsmouth City,Churchland Elementary,0.495398773006135
Portsmouth City,Churchland High,0.5193798449612403
Portsmouth City,Churchland Middle,0.5079726651480638
Portsmouth City,Churchland Preschool Center,0.5772357723577236
Portsmouth City,Churchland Primary & Intermediate,0.48747913188647746
Portsmouth City,Cradock Elementary,0.5353383458646617
Portsmouth City,Cradock Middle,0.48282442748091603
Portsmouth City,Douglass Park Elementary,0.46875
Portsmouth City,Hodges Manor Elementary,0.5518672199170125
Portsmouth City,I.C. Norcom High,0.5041246562786434
Portsmouth City,Lakeview Elementary,0.4897025171624714
Portsmouth City,Manor High,0.5198412698412699
Portsmouth City,Mount Hermon Preschool Center,0.5253456221198156
Portsmouth City,Olive Branch Preschool Center,0.4386792452830189
Portsmouth City,Park View Elementary,0.5347490347490348
Portsmouth City,Simonsdale Elementary,0.5255972696245734
Portsmouth City,Victory Elementary,0.5044722719141324
Portsmouth City,Waterview Elementary,0.4919093851132686
Portsmouth City,Westhaven Elementary,0.5307855626326964
Portsmouth City,William E. Waters Middle,0.5561403508771929
Powhatan County,Flat Rock Elementary,0.5369532428355958
Powhatan County,Pocahontas Elementary,0.520997375328084
Powhatan County,Powhatan Elementary,0.5398633257403189
Powhatan County,Powhatan High,0.5313145216792843
Powhatan County,Powhatan Middle,0.5597165991902834
Prince Edward County,Prince Edward County High,0.4982758620689655
Prince Edward County,Prince Edward Elementary,0.5276705276705277
Prince Edward County,Prince Edward Middle,0.5410714285714285
Prince George County,David A. Harrison Elementary,0.5218216318785579
Prince George County,J.E.J. Moore Middle,0.5045936395759717
Prince George County,L.L. Beazley Elementary,0.487012987012987
Prince George County,North Elementary,0.5053333333333333
Prince George County,Prince George High,0.5033594624860023
Prince George County,South Elementary,0.5081632653061224
Prince George County,William A. Walton Elementary,0.518850987432675
Prince William County,A. Henderson Elementary,0.5228426395939086
Prince William County,Antietam Elementary,0.5234375
Prince William County,Ashland Elementary,0.5287356321839081
Prince William County,Battlefield High,
Prince William County,Bel Air Elementary,0.5189873417721519
Prince William County,Belmont Elementary,0.5078431372549019
Prince William County,Bennett Elementary,0.5300699300699301
Prince William County,Brentsville District High,0.5196599362380446
Prince William County,Bristow Run Elementary,0.5114503816793893
Prince William County,Buckland Mills Elementary,0.503382949932341
Prince William County,Bull Run Middle,0.5031616982836495
Prince William County,C.A. Sinclair Elementary,0.5049875311720698
Prince William County,C.D. Hylton High,
Prince William County,Cedar Point Elementary,0.5326732673267327
Prince William County,Charles J. Colgan Sr. High,
Prince William County,Chris Yung Elementary,0.49559748427672956
Prince William County,Coles Elementary,0.5125628140703518
Prince William County,Covington-Harper Elementary,0.5030674846625767
Prince William County,Dale City Elementary,0.5377358490566038
Prince William County,Dumfries Elementary,0.5160599571734475
Prince William County,E.H. Marsteller Middle,0.5037468776019983
Prince William County,Elizabeth Vaughan Elementary,0.5228519195612431
Prince William County,Enterprise Elementary,0.5139949109414759
Prince William County,Fannie W. Fitzgerald Elementary,0.5177383592017738
Prince William County,Featherstone Elementary,0.466796875
Prince William County,Forest Park High,0.0
Prince William County,Fred M. Lynn Middle,0.4973730297723292
Prince William County,Freedom High,
Prince William County,Gainesville High,0.49100071994240463
Prince William County,Gainesville Middle,0.4978510028653295
Prince William County,Gar-Field High,
Prince William County,George G. Tyler Elementary,0.5367483296213809
Prince William County,George M. Hampton Middle,0.509229098805646
Prince William County,George P. Mullen Elementary,0.49714285714285716
Prince William County,Glenkirk Elementary,0.550314465408805
Prince William County,Graham Park Middle,0.5455801104972375
Prince William County,Haymarket Elementary,0.5213872832369942
Prince William County,Herbert J. Saunders Middle,0.5197313182199832
Prince William County,J.W. Alvey Elementary,0.5303292894280762
Prince William County,John D. Jenkins Elementary,0.49760765550239233
Prince William County,John F. Pattie Sr. Elementary,0.5229357798165137
Prince William County,Kerrydale Elementary,0.4984984984984985
Prince William County,Kyle R. Wilson Elementary,0.5
Prince William County,Lake Ridge Elementary,0.49344978165938863
Prince William County,Lake Ridge Middle,0.5045678144764582
Prince William County,Leesylvania Elementary,0.5336322869955157
Prince William County,Loch Lomond Elementary,0.5072727272727273
Prince William County,Louise A. Benton Middle,0.5222701149425287
Prince William County,Martin Luther King Jr. Elementary,0.5
Prince William County,Marumsco Hills Elementary,0.4772313296903461
Prince William County,Mary G. Porter Traditional,0.484304932735426
Prince William County,Mary Williams Elementary,0.5264750378214826
Prince William County,Minnieville Elementary,0.5198675496688742
Prince William County,Montclair Elementary,0.504950495049505
Prince William County,Mountain View Elementary,0.5244897959183673
Prince William County,Neabsco Elementary,0.5030864197530864
Prince William County,Occoquan Elementary,0.5152979066022544
Prince William County,Old Bridge Elementary,0.48643006263048016
Prince William County,Osbourn Park High,
Prince William County,Parkside Middle,0.49897048730267674
Prince William County,Patriot High,
Prince William County,Pennington Traditional,0.4876543209876543
Prince William County,Piney Branch Elementary,0.5026595744680851
Prince William County,Potomac High,0.0
Prince William County,Potomac Middle,0.5376940133037694
Prince William County,Potomac Shores Middle,0.5273909006499535
Prince William County,Potomac View Elementary,0.5645756457564576
Prince William County,R. Dean Kilby Elementary,0.4984520123839009
Prince William County,Rippon Middle,0.5246861924686193
Prince William County,River Oaks Elementary,0.5319148936170213
Prince William County,Rockledge Elementary,0.4715447154471545
Prince William County,Ronald Wilson Reagan Middle,0.5021645021645021
Prince William County,Rosa Parks Elementary,0.5588235294117647
Prince William County,Samuel L. Gravely Jr. Elementary,0.5291201982651796
Prince William County,Sharon C. McAuliffe Elementary,0.4975845410628019
Prince William County,Signal Hill Elementary,0.5406125166444741
Prince William County,Sonnie Penn Elementary,0.5362318840579711
Prince William County,Springwoods Elementary,0.507531865585168
Prince William County,Stuart M. Beville Middle,0.5141294439380127
Prince William County,Sudley Elementary,0.5341614906832298
Prince William County,Suella G. Ellis Elementary,0.5185995623632386
Prince William County,Swans Creek Elementary,0.502454991816694
Prince William County,T. Clay Wood Elementary,0.5139056831922612
Prince William County,The Nokesville School,0.5243147656940761
Prince William County,Thurgood Marshall Elementary,0.48761609907120745
Prince William County,Triangle Elementary,0.49863387978142076
Prince William County,Unity Braxton Middle,0.5063636363636363
Prince William County,Unity Reed High,
Prince William County,Victory Elementary,0.536923076923077
Prince William County,West Gate Elementary,0.4923599320882852
Prince William County,Westridge Elementary,0.5465116279069767
Prince William County,Woodbine Pre-School Center,0.7049180327868853
Prince William County,Woodbridge High,
Prince William County,Woodbridge Middle,0.47292069632495165
Prince William County,Yorkshire Elementary,0.5207547169811321
Pulaski County,Critzer Elementary,0.49624060150375937
Pulaski County,Dublin Elementary,0.5096618357487923
Pulaski County,Pulaski County Middle,0.5055066079295154
Pulaski County,Pulaski County Senior High,0.5061124694376528
Pulaski County,Pulaski Elementary,0.562015503875969
Pulaski County,Riverlawn Elementary,0.5026881720430108
Pulaski County,Snowville Elementary,0.5172413793103449
Radford City,Belle Heth Elementary,0.5164948453608248
Radford City,John N. Dalton Intermediate,0.4798464491362764
Radford City,McHarg Elementary,0.5013123359580053
Radford City,Radford High,0.47285886610373945
Rappahannock County,Rappahannock County Elementary,0.5022222222222222
Rappahannock County,Rappahannock County High,0.5676567656765676
Richmond City,Albert Hill Middle,0.534521158129176
Richmond City,Amelia Street Special Education,0.6666666666666666
Richmond City,Armstrong High,0.49871134020618557
Richmond City,Barack Obama Elementary,0.463768115942029
Richmond City,Bellevue Elementary,0.545
Richmond City,Binford Middle,0.44660194174757284
Richmond City,Blackwell Elementary,0.5384615384615384
Richmond City,Broad Rock Elementary,0.5053435114503817
Richmond City,Cardinal Elementary,0.5269320843091335
Richmond City,Chimborazo Elementary,0.5435897435897435
Richmond City,Elizabeth D. Redd Elementary,0.5013123359580053
Richmond City,Fairfield Court Elementary,0.44081632653061226
Richmond City,Franklin Military Academy,0.6277602523659306
Richmond City,G.H. Reid Elementary,0.52
Richmond City,George W. Carver Elementary,0.5185185185185185
Richmond City,George Wythe High,0.5523882896764253
Richmond City,Ginter Park Elementary,0.5543478260869565
Richmond City,Henderson Middle,0.4895591647331787
Richmond City,Henry Marsh III Elementary,0.5147679324894515
Richmond City,Huguenot High,0.515309932785661
Richmond City,J.B. Fisher Elementary,0.5219123505976095
Richmond City,J.L. Francis Elementary,0.4943820224719101
Richmond City,John B. Cary Elementary,0.5454545454545454
Richmond City,John Marshall High,0.5202952029520295
Richmond City,Linwood Holton Elementary,0.4827586206896552
Richmond City,Lucille M. Brown Middle,0.5085616438356164
Richmond City,Martin Luther King Jr. Early Learning Center,0.4827586206896552
Richmond City,Martin Luther King Jr. Middle,0.5058365758754864
Richmond City,Mary Munford Elementary,0.5390243902439025
Richmond City,Maymont Pre-K Center,0.5286506469500925
Richmond City,Miles Jones Elementary,0.5568181818181818
Richmond City,Oak Grove/Bellemeade Elementary,0.5054945054945055
Richmond City,Open High,0.3404255319148936
Richmond City,Overby-Sheppard Elementary,0.5773584905660377
Richmond City,Patrick Henry School Of Science And Arts,0.5189873417721519
Richmond City,Richmond Alternative,0.647887323943662
Richmond City,Richmond Career Education and Employment Charter School,0.5454545454545454
Richmond City,Richmond Community High,0.3696682464454976
Richmond City,River City Middle,0.497029702970297
Richmond City,Southampton Elementary,0.542528735632184
Richmond City,Summer Hill Preschool Center,0.49193548387096775
Richmond City,Swansboro Elementary,0.45962732919254656
Richmond City,Thomas C. Boushall Middle,0.5428571428571428
Richmond City,Thomas Jefferson High,0.4647577092511013
Richmond City,Westover Hills Elementary,0.4592391304347826
Richmond City,William Fox Elementary,0.5167597765363129
Richmond City,Woodville Elementary,0.5094339622641509
Richmond County,Rappahannock High,0.5194085027726433
Richmond County,Richmond County Elementary,0.4894932014833127
Roanoke City,Addison Aerospace Magnet Middle,0.5213675213675214
Roanoke City,Breckinridge Middle,0.4745508982035928
Roanoke City,Crystal Spring Elementary,0.5109034267912772
Roanoke City,Fairview Elementary,0.517578125
Roanoke City,Fallon Park Elementary,0.4911660777385159
Roanoke City,Fishburn Park Elementary,0.4908424908424908
Roanoke City,Garden City Elementary,0.5571428571428572
Roanoke City,Grandin Court Elementary,0.5145348837209303
Roanoke City,Highland Park Elementary,0.5159574468085106
Roanoke City,Hurt Park Elementary,0.5088235294117647
Roanoke City,James Madison Middle,0.48976109215017066
Roanoke City,John P. Fishwick Middle,0.5264227642276422
Roanoke City,Lincoln Terrace Elementary,0.4742268041237113
Roanoke City,Monterey Elementary,0.5115303983228512
Roanoke City,Morningside Elementary,0.49236641221374045
Roanoke City,Patrick Henry High,
Roanoke City,Preston Park Elementary,0.509765625
Roanoke City,Roanoke Academy For Mathematics & Science Elementary,0.522077922077922
Roanoke City,Round Hill Elementary,0.49798657718120803
Roanoke City,Virginia Heights Elementary,0.5051903114186851
Roanoke City,Wasena Elementary,0.5348837209302325
Roanoke City,Westside Elementary,0.5286343612334802
Roanoke City,William Fleming High,0.5180921052631579
Roanoke City,Woodrow Wilson Middle,0.5347758887171561
Roanoke County,Back Creek Elementary,0.5246478873239436
Roanoke County,Bonsack Elementary,0.56656346749226
Roanoke County,Burlington Elementary,0.5222222222222223
Roanoke County,Cave Spring Elementary,0.48360655737704916
Roanoke County,Cave Spring High,0.49560117302052786
Roanoke County,Cave Spring Middle,0.5161290322580645
Roanoke County,Clearbrook Elementary,0.5267857142857143
Roanoke County,Fort Lewis Elementary,0.5294117647058824
Roanoke County,Glen Cove Elementary,0.5307125307125307
Roanoke County,Glenvar Elementary,0.5190615835777126
Roanoke County,Glenvar High,0.5385852090032154
Roanoke County,Glenvar Middle,0.5353075170842825
Roanoke County,Green Valley Elementary,0.5250463821892394
Roanoke County,Herman L. Horn Elementary,0.5483870967741935
Roanoke County,Hidden Valley High,0.5261875761266748
Roanoke County,Hidden Valley Middle,0.4865350089766607
Roanoke County,Mason's Cove Elementary,0.5270935960591133
Roanoke County,Mount Pleasant Elementary,0.4541832669322709
Roanoke County,Mountain View Elementary,0.546583850931677
Roanoke County,Northside High,0.5021929824561403
Roanoke County,Northside Middle,0.5060975609756098
Roanoke County,Oak Grove Elementary,0.458128078817734
Roanoke County,Penn Forest Elementary,0.5389908256880734
Roanoke County,W.E. Cundiff Elementary,0.55
Roanoke County,William Byrd High,0.5483288166214996
Roanoke County,William Byrd Middle,0.49596309111880044
Rockbridge County,Central Elementary,0.48259860788863107
Rockbridge County,Fairfield Elementary,0.5311203319502075
Rockbridge County,Maury River Middle,0.5061295971978984
Rockbridge County,Mountain View Elementary,0.5338345864661654
Rockbridge County,Natural Bridge Elementary,0.4520547945205479
Rockbridge County,Rockbridge County High,0.5149181905678537
Rockingham County,Broadway High,0.5343035343035343
Rockingham County,Cub Run Elementary,0.5278592375366569
Rockingham County,East Rockingham High,0.4743758212877792
Rockingham County,Elkton Elementary,0.5107142857142857
Rockingham County,Elkton Middle,0.5379426644182125
Rockingham County,Fulks Run Elementary,0.47692307692307695
Rockingham County,J. Frank Hillyard Middle,0.5046583850931677
Rockingham County,John C. Myers Elementary,0.5010183299389002
Rockingham County,John W. Wayland Elementary,0.5220729366602687
Rockingham County,Lacey Spring Elementary,0.5145228215767634
Rockingham County,Linville-Edom Elementary,0.4720496894409938
Rockingham County,McGaheysville Elementary,0.5654008438818565
Rockingham County,Montevideo Middle,0.5
Rockingham County,Mountain View Elementary,0.5026178010471204
Rockingham County,Ottobine Elementary,0.5444444444444444
Rockingham County,Peak View Elementary,0.5021459227467812
Rockingham County,Plains Elementary,0.5136986301369864
Rockingham County,Pleasant Valley Elementary,0.5707547169811321
Rockingham County,River Bend Elementary,0.5523255813953488
Rockingham County,South River Elementary,0.5133333333333333
Rockingham County,Spotswood High,0.508937960042061
Rockingham County,Turner Ashby High,0.5236220472440944
Rockingham County,Wilbur S. Pence Middle,0.5149359886201992
Russell County,Belfast Elementary,0.49295774647887325
Russell County,Castlewood Elementary,0.5015576323987538
Russell County,Castlewood High,0.50625
Russell County,Copper Creek Elementary,0.5
Russell County,Honaker Elementary,0.5247863247863248
Russell County,Honaker High,0.5379609544468547
Russell County,Lebanon Elementary,0.5432525951557093
Russell County,Lebanon High,0.5119453924914675
Russell County,Lebanon Middle,0.46078431372549017
Russell County,Lebanon Primary,0.49377593360995853
Russell County,Swords Creek Elementary,0.45794392523364486
Salem City,Andrew Lewis Middle,0.5445321307779031
Salem City,East Salem Elementary,0.5034324942791762
Salem City,G.W. Carver Elementary,0.5089285714285714
Salem City,Salem High,0.5284227381905524
Salem City,South Salem Elementary,0.5408970976253298
Salem City,West Salem Elementary,0.5012531328320802
Scott County,Duffield-Pattonsville Primary,0.5177304964539007
Scott County,Dungannon Intermediate,0.45588235294117646
Scott County,Fort Blackmore Primary,0.46774193548387094
Scott County,Gate City High,0.5402476780185759
Scott County,Gate City Middle,0.5227963525835866
Scott County,Hilton Elementary,0.4105960264900662
Scott County,Nickelsville Elementary,0.5714285714285714
Scott County,Rye Cove High,0.5354330708661418
Scott County,Rye Cove Intermediate,0.5691489361702128
Scott County,Shoemaker Elementary,0.5422396856581533
Scott County,Twin Springs High,0.4897959183673469
Scott County,Weber City Elementary,0.5088757396449705
Scott County,Yuma Elementary,0.5631067961165048
Shenandoah County,Central High,0.5092105263157894
Shenandoah County,Honey Run Elementary,0.5172413793103449
Shenandoah County,Mountain View High,0.5150501672240803
Shenandoah County,North Fork Middle,0.4828571428571429
Shenandoah County,Peter Muhlenberg Middle,0.5136186770428015
Shenandoah County,Sandy Hook Elementary,0.5075845974329055
Shenandoah County,Signal Knob Middle,0.5282608695652173
Shenandoah County,Strasburg High,0.51138353765324
Shenandoah County,W.W. Robinson Elementary,0.503448275862069
Smyth County,Atkins Elementary,0.5375722543352601
Smyth County,Chilhowie Elementary,0.4982078853046595
Smyth County,Chilhowie High,0.5201900237529691
Smyth County,Chilhowie Middle,0.5208333333333334
Smyth County,Marion Elementary,0.5030864197530864
Smyth County,Marion Middle,0.4822222222222222
Smyth County,Marion Senior High,0.5256609642301711
Smyth County,Northwood High,0.5537190082644629
Smyth County,Northwood Middle,0.5426829268292683
Smyth County,Oak Point Elementary,0.5429362880886427
Smyth County,Rich Valley Elementary,0.47580645161290325
Smyth County,Saltville Elementary,0.53
Smyth County,Sugar Grove Elementary,0.5
Southampton County,Capron Elementary,0.46632124352331605
Southampton County,Meherrin Elementary,0.5527426160337553
Southampton County,Nottoway Elementary,0.5083333333333333
Southampton County,Riverdale Elementary,0.5345794392523364
Southampton County,Southampton High,0.5300400534045394
Southampton County,Southampton Middle,0.4969040247678019
Spotsylvania County,Battlefield Elementary,0.5059347181008902
Spotsylvania County,Battlefield Middle,0.4963768115942029
Spotsylvania County,Berkeley Elementary,0.5415162454873647
Spotsylvania County,Brock Road Elementary,0.5237366003062787
Spotsylvania County,Cedar Forest Elementary,0.49605263157894736
Spotsylvania County,Chancellor Elementary,0.5454545454545454
Spotsylvania County,Chancellor High,0.5229226361031518
Spotsylvania County,Chancellor Middle,0.5209790209790209
Spotsylvania County,Courthouse Road Elementary,0.524869109947644
Spotsylvania County,Courtland Elementary,0.5358565737051793
Spotsylvania County,Courtland High,0.5148578811369509
Spotsylvania County,Freedom Middle,0.5265200517464425
Spotsylvania County,Harrison Road Elementary,0.49159663865546216
Spotsylvania County,Lee Hill Elementary,0.5287539936102237
Spotsylvania County,Livingston Elementary,0.5087281795511222
Spotsylvania County,Massaponax High,0.526654950205038
Spotsylvania County,Ni River Middle,0.5041899441340782
Spotsylvania County,Parkside Elementary,0.49631190727081137
Spotsylvania County,Post Oak Middle,0.5308464849354376
Spotsylvania County,Riverbend High,0.5145681581685744
Spotsylvania County,Riverview Elementary,0.5296803652968036
Spotsylvania County,Salem Elementary,0.5313028764805414
Spotsylvania County,Smith Station Elementary,0.5735294117647058
Spotsylvania County,Spotswood Elementary,0.5341130604288499
Spotsylvania County,Spotsylvania Elementary,0.5420393559928444
Spotsylvania County,Spotsylvania High,0.5252679938744257
Spotsylvania County,Spotsylvania Middle,0.51340206185567
Spotsylvania County,Thornburg Middle,0.5178571428571429
Spotsylvania County,Wilderness Elementary,0.5453125
Stafford County,Andrew G. Wright Middle,0.5158013544018059
Stafford County,Anne E. Moncure Elementary,0.5198135198135199
Stafford County,Anthony Burns Elementary,0.5014204545454546
Stafford County,Brooke Point High,0.0
Stafford County,Colonial Forge High,1.0
Stafford County,Conway Elementary,0.4909670563230606
Stafford County,Donald B. Dixon-Lyle R. Smith Middle,0.5226438188494492
Stafford County,Edward E. Drew Jr. Middle,0.5220125786163522
Stafford County,Falmouth Elementary,0.49348534201954397
Stafford County,Ferry Farm Elementary,0.49108589951377635
Stafford County,Garrisonville Elementary,0.4990990990990991
Stafford County,Grafton Village Elementary,0.5034867503486751
Stafford County,H.H. Poole Middle,0.5255767301905717
Stafford County,Hampton Oaks Elementary,0.5121107266435986
Stafford County,Hartwood Elementary,0.5152542372881356
Stafford County,Kate Waller Barrett Elementary,0.5173745173745173
Stafford County,Margaret Brent Elementary,0.5205992509363296
Stafford County,Mountain View High,
Stafford County,North Stafford High,0.5198497854077253
Stafford County,North Star Early Childhood Education Center,0.556
Stafford County,Park Ridge Elementary,0.5374358974358975
Stafford County,Rising Star Early Childhood Education Center at Melchers,0.5919117647058824
Stafford County,Rockhill Elementary,0.5179968701095462
Stafford County,Rocky Run Elementary,0.5225733634311512
Stafford County,Rodney E. Thompson Middle,0.5105527638190954
Stafford County,Shirley C. Heim Middle,0.49648946840521563
Stafford County,Stafford Elementary,0.5511363636363636
Stafford County,Stafford Middle,0.4977924944812362
Stafford County,Stafford Senior High,0.0
Stafford County,T. Benton Gayle Middle,0.507399577167019
Stafford County,Widewater Elementary,0.49409780775716694
Stafford County,Winding Creek Elementary,0.5144654088050314
Staunton City,Arthur R. Ware Elementary,0.5510204081632653
Staunton City,Bessie Weller Elementary,0.4756756756756757
Staunton City,Shelburne Middle,0.5208681135225376
Staunton City,Staunton City School PreSchool Programs,0.5350877192982456
Staunton City,Staunton High,0.5154761904761904
Staunton City,Thomas C. McSwain Elementary,0.52
Suffolk City,Booker T. Washington Elementary,0.5014492753623189
Suffolk City,Colonel Fred Cherry Middle,0.49538866930171277
Suffolk City,Creekside Elementary,0.5350756533700137
Suffolk City,Elephant's Fork Elementary,0.4971751412429379
Suffolk City,Florence Bowser Elementary,0.5301047120418848
Suffolk City,Forest Glen Middle,0.5080091533180778
Suffolk City,Hillpoint Elementary,0.5125
Suffolk City,John F. Kennedy Middle,0.5440313111545988
Suffolk City,John Yeates Middle,0.5104166666666666
