Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,percentage_disabled,free_reduced_lunch_percentage,chronic_absenteeism_rate,cohort_dropout_rate,Bachelors_Percent,Masters_Percent,Doctoral_Percent
Henry County,Mount Olivet Elementary,0.6804123711340206,0.0,0.0,0.5292096219931272,0.0,0.0171821305841924,0.1168384879725085,,,,,,
Henry County,Rich Acres Elementary,0.6507936507936508,0.0602409638554216,0.0119047619047619,0.4761904761904761,0.0,0.0158730158730158,0.1865079365079365,0.887,0.1853,,42.0,54.0,4.0
Henry County,Sanville Elementary,0.7631578947368421,0.0,0.0,0.4868421052631579,0.0,0.0087719298245614,0.175438596491228,0.8859999999999999,0.1359,,59.0,41.0,0.0
Henry County,Stanleytown Elementary,0.6550387596899225,0.0465116279069767,0.003875968992248,0.4728682170542636,0.0,0.0077519379844961,0.2248062015503876,0.8859999999999999,0.2115,,55.0,45.0,0.0
Highland County,Highland Elementary,0.4891304347826087,0.0,0.0,0.4021739130434782,0.0,0.0108695652173913,0.1956521739130435,0.5770000000000001,0.2,,42.0,50.0,0.0
Highland County,Highland High,0.4186046511627907,0.0,0.0,0.5,0.0,0.0116279069767441,0.127906976744186,0.598,0.3118,0.0588,67.0,29.0,0.0
Hopewell City,Carter G. Woodson Middle,0.8502923976608188,0.0378698224852071,0.0023391812865497,0.4994152046783626,0.0,0.023391812865497,0.1953216374269006,0.987,0.2473999999999999,,61.0,35.0,0.0
Hopewell City,Dupont Elementary,0.6541598694942904,0.0524590163934426,0.0016313213703099,0.5057096247960848,0.0,0.0048939641109298,0.1827079934747145,0.987,0.5813,,59.0,38.0,2.0
Hopewell City,Harry E. James Elementary,0.6802973977695167,0.0601503759398496,0.0018587360594795,0.5092936802973977,0.0,0.020446096654275,0.2211895910780669,0.986,0.4122,,52.0,38.0,2.0
Hopewell City,Hopewell High,0.8534704370179949,1.0,1.0,0.5149957155098543,,1.0,0.1585261353898886,0.987,0.3001,0.0263,42.0,49.0,1.0
Hopewell City,Patrick Copeland Elementary,0.659468438538206,0.043261231281198,0.0016611295681063,0.5,0.0,0.0232558139534883,0.1827242524916943,0.987,0.5343,,55.0,30.0,5.0
Hopewell City,Woodlawn Pre-School Learning Center,0.0,0.0,0.0,0.5066225165562914,0.0,0.0033112582781456,0.1291390728476821,,,,,,
Isle of Wight County,Carrollton Elementary,0.2075471698113207,0.0,0.0,0.4984276729559748,0.0,0.1965408805031446,0.1132075471698113,0.262,0.2119,,39.0,56.0,0.0
Isle of Wight County,Carrsville Elementary,0.371900826446281,0.0,0.0,0.5371900826446281,0.0,0.0537190082644628,0.1033057851239669,0.4379999999999999,0.1454,,46.0,50.0,0.0
Isle of Wight County,Georgie D. Tyler Middle,0.4270557029177719,0.0,0.0053050397877984,0.5517241379310345,0.0,0.026525198938992,0.1724137931034483,0.423,0.4492,,34.0,55.0,0.0
Isle of Wight County,Hardy Elementary,0.3818525519848771,0.0,0.0018903591682419,0.5330812854442344,0.0,0.0982986767485822,0.0926275992438563,0.4529999999999999,0.2843,,42.0,56.0,0.0
Isle of Wight County,Smithfield High,0.2713004484304933,1.0,1.0,0.5044843049327354,,1.0,1.0,0.291,0.2835,0.0295,42.0,44.0,0.0
Isle of Wight County,Smithfield Middle,0.328525641025641,0.0,0.0064102564102564,0.532051282051282,0.0,0.1089743589743589,0.1314102564102564,0.331,0.3029,,36.0,53.0,0.0
Isle of Wight County,Westside Elementary,0.281767955801105,0.015299026425591,0.0,0.537292817679558,0.0,0.1353591160220994,0.1602209944751381,0.341,0.2534,,43.0,54.0,0.0
Isle of Wight County,Windsor Elementary,0.3739565943238731,0.0,0.0,0.5425709515859767,0.0,0.0934891485809682,0.1569282136894824,0.427,0.3339,,38.0,53.0,2.0
Isle of Wight County,Windsor High,0.5127272727272727,0.0,0.0,0.5072727272727273,0.0,0.0236363636363636,0.1163636363636363,0.324,0.41,0.0375999999999999,44.0,48.0,0.0
King George County,King George Elementary,0.2819444444444444,0.0180806675938803,0.0013888888888888,0.5236111111111111,0.0166666666666666,0.05,0.1972222222222222,0.389,0.2165,,35.0,61.0,1.0
King George County,King George High,1.0,1.0,1.0,0.5216494845360825,,1.0,1.0,0.272,0.2193,0.0587,39.0,46.0,2.0
King George County,King George Middle,0.2748768472906404,,,0.4896551724137931,,0.0935960591133004,0.1320197044334975,0.293,0.2366,,46.0,40.0,1.0
King George County,Potomac Elementary,0.2081031307550644,0.0185185185185185,0.0,0.4953959484346225,0.0,0.0976058931860036,0.151012891344383,0.271,0.1444,,44.0,51.0,2.0
King George County,Sealston Elementary,0.2244897959183673,0.0177353342428376,0.0027210884353741,0.508843537414966,0.0,0.0802721088435374,0.1197278911564625,,,,,,
King William County,Acquinton Elementary,0.3576470588235294,0.0,0.0,0.5035294117647059,0.0,0.0329411764705882,0.108235294117647,0.287,0.1148,,59.0,38.0,0.0
King William County,Cool Spring Primary,0.4170731707317073,0.0,0.0,0.5317073170731708,0.0,0.0317073170731707,0.0853658536585365,,,,,,
King William County,Hamilton Holmes Middle,0.4136460554371002,0.0,0.0,0.4818763326226012,0.0,0.0170575692963752,0.1428571428571428,0.3,0.0624,,58.0,38.0,0.0
King William County,King William High,0.3823529411764705,0.0,0.0014705882352941,0.5308823529411765,0.0,0.0205882352941176,0.1411764705882353,0.297,0.2849,0.0298,48.0,48.0,0.0
King and Queen County,Central High,0.6231343283582089,0.0,0.0,0.4962686567164179,0.0,0.0149253731343283,0.1902985074626865,0.546,0.2852,0.0222,50.0,45.0,3.0
King and Queen County,King & Queen Elementary,0.2818791946308724,0.0,0.0,0.5234899328859061,0.0,0.0100671140939597,0.1006711409395973,0.6990000000000001,0.1466,,62.0,35.0,3.0
King and Queen County,Lawson-Marriott Elementary,0.3687707641196013,0.0,0.0,0.4717607973421927,0.0,0.0,0.1162790697674418,0.687,0.121,,49.0,43.0,2.0
Lancaster County,Lancaster High,0.6186440677966102,0.0,0.0,0.536723163841808,0.0,0.0,0.1694915254237288,0.531,0.2769999999999999,0.0326,50.0,44.0,0.0
Lancaster County,Lancaster Middle,0.7588652482269503,0.0,0.0,0.5212765957446809,0.0,0.0035460992907801,0.1666666666666666,0.664,0.3132,,50.0,41.0,6.0
Lancaster County,Lancaster Primary,0.5409836065573771,0.0,0.0,0.4972677595628415,0.0,0.0,0.1038251366120218,0.758,0.1898999999999999,,55.0,42.0,3.0
Lee County,Dryden Elementary,0.6892430278884463,0.0,0.0039840637450199,0.5577689243027888,0.0,0.0,0.2310756972111553,0.944,0.3084,,50.0,47.0,0.0
Lee County,Elk Knob Elementary,0.6206896551724138,0.0,0.0137931034482758,0.5363321799307958,0.0,0.0137931034482758,0.1724137931034483,0.945,0.2976,,63.0,37.0,0.0
Lee County,Elydale Middle,0.6571428571428571,0.0,0.0285714285714285,0.5642857142857143,0.0,0.0,0.1714285714285714,0.943,0.1399,,60.0,27.0,0.0
Lee County,Flatwoods Elementary,0.5789473684210527,0.0,0.0140350877192982,0.5508771929824562,0.0,0.0035087719298245,0.1614035087719298,0.945,0.2537999999999999,,61.0,36.0,0.0
Lee County,Jonesville Middle,0.569620253164557,0.0,0.0253164556962025,0.5063291139240507,0.0,0.0,0.1645569620253164,0.945,0.2417,,68.0,29.0,0.0
Lee County,Lee High,0.6464646464646465,0.0,0.0353535353535353,0.5328282828282829,0.0,0.0,0.1464646464646464,0.945,0.3997,0.1271,50.0,35.0,3.0
Lee County,Pennington Middle,0.7722772277227723,0.0,0.0264026402640264,0.528052805280528,0.0,0.0,0.1749174917491749,0.943,0.3311,,57.0,34.0,2.0
Lee County,Rose Hill Elementary,0.6460176991150443,0.0,0.0,0.5663716814159292,0.0,0.0,0.163716814159292,0.945,0.2488,,50.0,50.0,0.0
Lee County,St. Charles Elementary,0.7903225806451613,0.0,0.0,0.5725806451612904,0.0,0.0080645161290322,0.2661290322580645,0.942,0.4865,,58.0,42.0,0.0
Lee County,Thomas Walker High,0.5916955017301038,0.0,0.0380622837370242,0.5086505190311419,0.0,0.0,0.2145328719723183,0.945,0.1884,0.04,63.0,26.0,0.0
Lexington City,Harrington Waddell Elementary,0.2975460122699386,0.0498442367601246,0.0,0.5337423312883436,0.0,0.0460122699386503,0.0705521472392638,0.23,0.0642,,39.0,50.0,0.0
Lexington City,Lylburn Downing Middle,0.3175675675675675,0.0,0.0,0.5202702702702703,0.0,0.0135135135135135,0.0945945945945946,0.237,0.0748,,42.0,53.0,5.0
Lexington City,Rockbridge County High,,,0.0,1.0,,0.0,,,,,,,
Loudoun County,Aldie Elementary,0.1711711711711711,0.1759259259259259,0.0,0.4954954954954955,0.0,0.036036036036036,0.1351351351351351,0.133,0.0571,,17.0,77.0,0.0
Loudoun County,Algonkian Elementary,0.1553610503282275,0.1199095022624434,0.0,0.5448577680525164,0.0,0.0218818380743982,0.1859956236323851,0.11,0.0791,,25.0,72.0,2.0
Loudoun County,Arcola Elementary,0.1491596638655462,0.2170542635658914,0.0010504201680672,0.5178571428571429,0.0,0.0241596638655462,0.0976890756302521,0.102,0.1449,,21.0,77.0,1.0
Loudoun County,Ashburn Elementary,0.2131782945736434,0.1758691206543967,0.003875968992248,0.5387596899224806,0.0,0.0174418604651162,0.1182170542635659,0.143,0.0911,,19.0,80.0,0.0
Loudoun County,Ball's Bluff Elementary,0.288981288981289,0.186695278969957,0.0,0.5405405405405406,0.0249480249480249,0.0166320166320166,0.1205821205821205,0.218,0.0894,,19.0,78.0,2.0
Loudoun County,Banneker Elementary,0.2651933701657458,0.1694915254237288,0.0,0.5414364640883977,0.0,0.0607734806629834,0.1215469613259668,0.283,0.0718,,22.0,78.0,0.0
Loudoun County,Belmont Ridge Middle,0.1543560606060606,0.0371517027863777,1.0,0.5213270142180095,,1.0,0.0928030303030303,0.106,0.0674,,32.0,64.0,2.0
Loudoun County,Belmont Station Elementary,0.1237830319888734,0.1384388807069219,0.0,0.4784422809457579,0.0,0.0417246175243393,0.1363004172461752,,,,,,
Loudoun County,Blue Ridge Middle,0.1481927710843373,0.0369426751592356,0.0,0.5078407720144753,0.0,0.0192771084337349,0.1662650602409638,0.118,0.1046,,31.0,66.0,2.0
Loudoun County,Brambleton Middle,1.0,1.0,1.0,0.5107559926244623,,1.0,1.0,0.0559999999999999,0.0666,,30.0,69.0,0.0
Loudoun County,Briar Woods High,1.0,1.0,,0.4986103390772651,,1.0,1.0,,,,,,
Loudoun County,Broad Run High,1.0,1.0,,0.4907819453273999,,1.0,1.0,0.178,0.1416,0.0195,26.0,73.0,1.0
Loudoun County,Buffalo Trail Elementary,0.0863060989643268,0.1604010025062656,0.0,0.5028768699654775,0.0,0.0195627157652474,0.0667433831990794,0.0559999999999999,0.0991,,22.0,75.0,1.0
Loudoun County,Cardinal Ridge Elementary,0.1425120772946859,0.1843876177658142,0.0,0.5060386473429952,0.0,0.0326086956521739,0.0821256038647343,,,,,,
Loudoun County,Catoctin Elementary,0.293103448275862,0.2035087719298245,0.0,0.4637931034482758,0.0189655172413793,0.0344827586206896,0.1206896551724138,0.268,0.1195,,16.0,84.0,0.0
Loudoun County,Cedar Lane Elementary,0.215258855585831,0.2178932178932179,0.0,0.5,0.0,0.0163487738419618,0.0953678474114441,0.172,0.1245,,23.0,75.0,1.0
Loudoun County,Cool Spring Elementary,0.4104347826086956,0.3507194244604316,0.0,0.4878048780487805,0.0260869565217391,0.0139130434782608,0.0643478260869565,0.374,0.1528999999999999,,22.0,77.0,1.0
Loudoun County,Countryside Elementary,0.3639097744360902,0.2444444444444444,0.0,0.530827067669173,0.0330827067669172,0.0165413533834586,0.0827067669172932,0.3389999999999999,0.1793,,27.0,72.0,0.0
Loudoun County,Creighton's Corner Elementary,0.1595744680851064,0.2385786802030456,,0.5062056737588653,,1.0,1.0,0.125,0.147,,24.0,74.0,2.0
Loudoun County,Discovery Elementary,0.2621502209131075,0.2319078947368421,0.0,0.5346097201767305,0.0,0.0220913107511045,0.1075110456553755,0.203,0.1168999999999999,,27.0,71.0,0.0
Loudoun County,Dominion High,0.3812415654520917,1.0,,0.5341446923597025,1.0,1.0,1.0,0.302,0.216,0.0362,22.0,72.0,4.0
Loudoun County,Dominion Trail Elementary,0.3922558922558922,0.2486865148861646,0.0,0.5067340067340067,0.0303030303030303,0.0218855218855218,0.106060606060606,0.296,0.1411,,37.0,63.0,0.0
Loudoun County,Eagle Ridge Middle,1.0,1.0,,0.5122985581000848,,1.0,1.0,0.057,0.0683,,25.0,74.0,1.0
Loudoun County,Emerick Elementary,0.09,0.0304568527918781,0.0,0.5552763819095478,0.0,0.0325,0.1075,0.19,0.0549,,15.0,85.0,0.0
Loudoun County,Evergreen Mill Elementary,0.280672268907563,0.2206405693950178,0.0033613445378151,0.5159663865546219,0.0470588235294117,0.0235294117647058,0.107563025210084,0.342,0.1109,,26.0,73.0,0.0
Loudoun County,Farmwell Station Middle,0.2795698924731182,0.0893042575285566,,0.5161290322580645,1.0,1.0,1.0,0.2019999999999999,0.1253,,30.0,70.0,0.0
Loudoun County,Forest Grove Elementary,0.6506986027944112,0.5662393162393162,0.0,0.4910179640718562,0.0678642714570858,0.0139720558882235,0.1097804391217564,0.608,0.1026,,36.0,62.0,1.0
Loudoun County,Frances Hazel Reid Elementary,0.3642611683848797,0.295575221238938,0.0,0.5395189003436426,0.0773195876288659,0.0223367697594501,0.1219931271477663,0.2789999999999999,0.108,,28.0,69.0,1.0
Loudoun County,Frederick Douglass Elementary,0.4933554817275747,0.348294434470377,0.0,0.4667774086378737,0.0398671096345514,0.0049833887043189,0.1760797342192691,0.421,0.1514,,26.0,69.0,0.0
Loudoun County,Freedom High,1.0,1.0,1.0,0.0,,1.0,1.0,,,,,,
Loudoun County,Goshen Post Elementary,0.0787401574803149,0.1851851851851851,0.0,0.5039370078740157,0.0,0.0202474690663667,0.0944881889763779,0.046,0.1297,,43.0,57.0,0.0
Loudoun County,Guilford Elementary,0.8495412844036697,0.7980392156862746,0.0,0.4972477064220184,0.1651376146788991,0.0073394495412844,0.0825688073394495,0.8170000000000001,0.1853,,21.0,78.0,0.0
Loudoun County,Hamilton Elementary,0.1446540880503144,0.0822784810126582,0.0,0.5534591194968553,0.0,0.0251572327044025,0.1446540880503144,0.136,0.1043,,28.0,69.0,3.0
Loudoun County,Harmony Middle,0.1079335793357933,1.0,1.0,0.512014787430684,,1.0,0.1531365313653136,0.077,0.1178999999999999,,27.0,72.0,0.0
Loudoun County,Harper Park Middle,0.3039215686274509,0.1589486858573216,0.0032679738562091,0.5234460196292258,0.0337690631808278,0.0076252723311546,0.15359477124183,0.226,0.1159,,25.0,73.0,1.0
Loudoun County,Heritage High,1.0,1.0,1.0,0.5046979865771812,1.0,1.0,1.0,0.225,0.1939,0.0127,29.0,69.0,2.0
Loudoun County,Hillsboro Charter Academy,0.0,0.0,0.0,0.5138888888888888,0.0,0.0138888888888888,0.0,,0.0902999999999999,,32.0,68.0,0.0
Loudoun County,Hillside Elementary,0.1225577264653641,0.1450381679389313,0.0,0.5346358792184724,0.0,0.039076376554174,0.1065719360568383,0.084,0.0991,,26.0,74.0,0.0
Loudoun County,Horizon Elementary,0.1872427983539094,0.1566523605150214,0.0,0.5185185185185185,0.0,0.0144032921810699,0.1460905349794238,0.165,0.0917,,20.0,78.0,2.0
Loudoun County,Hovatter Elementary,1.0,0.0573929961089494,,0.5280151946818613,,1.0,0.080721747388414,,0.077,,31.0,67.0,0.0
Loudoun County,Hutchison Farm Elementary,0.2455172413793103,0.2052785923753665,0.0,0.5144827586206897,0.0,0.0206896551724137,0.1158620689655172,0.225,0.1116,,27.0,73.0,0.0
Loudoun County,Independence High,1.0,1.0,1.0,0.5082146768893757,1.0,1.0,1.0,0.077,0.1325,0.0026,25.0,74.0,1.0
Loudoun County,J. Lupton Simpson Middle,0.2625250501002004,0.0967379077615298,0.0,0.4939879759519038,0.0130260521042084,0.0090180360721442,0.1432865731462926,0.237,0.1347,,32.0,66.0,1.0
Loudoun County,J. Michael Lunsford Middle,1.0,1.0,1.0,0.5216763005780347,,1.0,1.0,0.1009999999999999,0.0885,,28.0,72.0,0.0
Loudoun County,John Champe High,1.0,1.0,1.0,0.5094674556213018,1.0,1.0,1.0,0.118,0.1598,0.0056,23.0,75.0,2.0
Loudoun County,John W. Tolbert Jr. Elementary,0.1839622641509433,0.1845140032948929,0.0,0.5141509433962265,0.0,0.0220125786163522,0.1022012578616352,,,,,,
Loudoun County,Kenneth W.Culbert Elementary,0.1156462585034013,0.0616438356164383,0.0113378684807256,0.5374149659863946,0.0,0.0226757369614512,0.1405895691609977,0.083,0.0833,,19.0,81.0,0.0
Loudoun County,Leesburg Elementary,0.4552058111380145,0.3573264781491002,0.0,0.5060532687651331,0.0242130750605326,0.0145278450363196,0.1065375302663438,0.418,0.1502,,24.0,76.0,0.0
Loudoun County,Legacy Elementary,0.0838794233289646,0.0974930362116991,0.0,0.5176933158584535,0.0,0.0262123197903014,0.110091743119266,,,,,,
Loudoun County,Liberty Elementary,0.1184939091915836,0.187041564792176,0.0011074197120708,0.4928017718715393,0.0,0.0287929125138427,0.0941306755260243,0.095,0.0926999999999999,,29.0,70.0,1.0
Loudoun County,Lightridge High,1.0,1.0,,0.5076601671309192,,1.0,1.0,,0.0941,0.0,25.0,69.0,5.0
Loudoun County,Lincoln Elementary,0.0,0.0,0.0,0.6075949367088608,0.0,0.0,0.1392405063291139,0.022,0.025,,7.0,90.0,3.0
Loudoun County,Little River Elementary,0.0721649484536082,0.0913539967373572,0.0044182621502209,0.5228276877761414,0.0,0.0382916053019145,0.1384388807069219,0.053,0.0392,,23.0,76.0,1.0
Loudoun County,Loudoun County High,1.0,1.0,1.0,0.5229846768820786,1.0,1.0,1.0,0.179,0.2429,0.0252,23.0,76.0,1.0
Loudoun County,Loudoun Valley High,1.0,1.0,,0.5653225806451613,,1.0,1.0,0.087,0.1906,0.003,25.0,71.0,3.0
Loudoun County,Lovettsville Elementary,0.1277013752455795,0.05168986083499,0.0,0.4931237721021611,0.0,0.0235756385068762,0.1355599214145383,0.119,0.1052999999999999,,27.0,70.0,0.0
Loudoun County,Lowes Island Elementary,0.1289719626168224,0.1477045908183632,0.0037383177570093,0.508411214953271,0.0,0.0205607476635514,0.1233644859813084,0.087,0.0805,,20.0,77.0,2.0
Loudoun County,Lucketts Elementary,0.2386831275720164,0.1853448275862069,0.0,0.5390946502057613,0.0,0.0288065843621399,0.1234567901234567,0.2,0.1474,,19.0,78.0,3.0
Loudoun County,Madison's Trust Elementary,1.0,0.1198198198198198,,0.5126903553299492,,1.0,1.0,0.034,0.0960999999999999,,19.0,80.0,1.0
Loudoun County,Meadowland Elementary,0.5099009900990099,0.4348958333333333,0.0,0.5024752475247525,0.0618811881188118,0.0321782178217821,0.1113861386138613,0.491,0.1253,,27.0,71.0,0.0
Loudoun County,Mercer Middle,1.0,1.0,,0.5055292259083728,,1.0,1.0,,,,,,
Loudoun County,Middleburg Community Charter,0.0,0.0,0.0,0.5177304964539007,0.0,0.0212765957446808,0.1347517730496454,,,,,,
Loudoun County,Mill Run Elementary,0.0619596541786743,0.0850077279752704,0.0,0.5115273775216138,0.0,0.0331412103746397,0.1037463976945245,0.0279999999999999,0.0788,,32.0,67.0,1.0
Loudoun County,Moorefield Station Elementary,0.1702857142857143,0.2493765586034912,0.0,0.5108571428571429,0.0,0.0365714285714285,0.0971428571428571,0.131,0.1299,,32.0,66.0,0.0
Loudoun County,Mountain View Elementary,0.1441441441441441,0.0795107033639143,0.0015015015015015,0.506006006006006,0.0,0.024024024024024,0.1651651651651651,0.13,0.0986,,26.0,74.0,0.0
Loudoun County,Newton-Lee Elementary,0.1885895404120443,0.1096121416526138,0.0,0.5166402535657686,0.0,0.0174326465927099,0.1014263074484944,,,,,,
Loudoun County,Park View High,0.0,0.3545250560957367,1.0,0.5276988636363636,1.0,1.0,1.0,0.6629999999999999,0.3263,0.1024,27.0,68.0,2.0
Loudoun County,Pinebrook Elementary,0.125158027812895,0.1969486823855755,0.0,0.4753476611883691,0.0,0.0202275600505689,0.1011378002528445,0.089,0.1063,,37.0,60.0,2.0
Loudoun County,Potomac Falls High,1.0,1.0,1.0,0.5021618282890673,1.0,1.0,1.0,0.217,0.2064,0.0281,26.0,72.0,2.0
Loudoun County,Potowmack Elementary,0.5,0.3791666666666666,0.0,0.5511363636363636,0.0397727272727272,0.0132575757575757,0.1344696969696969,0.3939999999999999,0.095,,22.0,75.0,3.0
Loudoun County,River Bend Middle,0.3017543859649123,0.1232323232323232,1.0,0.5100965759438104,1.0,1.0,0.156140350877193,0.247,0.1139,,27.0,71.0,1.0
Loudoun County,Riverside High,1.0,1.0,1.0,0.514018691588785,1.0,1.0,1.0,0.096,0.1369,0.0108,22.0,73.0,3.0
Loudoun County,Rock Ridge High,1.0,1.0,1.0,0.5103942652329749,,1.0,1.0,0.118,0.1413,0.0,17.0,80.0,2.0
Loudoun County,Rolling Ridge Elementary,0.696763202725724,0.5873873873873874,0.0,0.5195911413969335,0.0613287904599659,0.0119250425894378,0.0715502555366269,0.6779999999999999,0.1785,,34.0,64.0,0.0
Loudoun County,Rosa Lee Carter Elementary,0.0820451843043995,0.2111269614835948,0.0,0.5208085612366231,0.0,0.0178359096313912,0.079667063020214,0.064,0.1607999999999999,,22.0,77.0,0.0
Loudoun County,Round Hill Elementary,0.1094890510948905,0.0423572744014733,0.0,0.5492700729927007,0.0,0.0255474452554744,0.1478102189781022,0.069,0.0993999999999999,,19.0,80.0,0.0
Loudoun County,Sanders Corner Elementary,0.1847826086956521,0.1343963553530751,0.0,0.5434782608695652,0.0,0.0369565217391304,0.1,0.1369999999999999,0.0731,,22.0,78.0,0.0
Loudoun County,Seldens Landing Elementary,0.1448275862068965,0.10912343470483,0.0051724137931034,0.4853195164075993,0.0,0.0137931034482758,0.0775862068965517,0.103,0.0883999999999999,,28.0,71.0,0.0
Loudoun County,Seneca Ridge Middle,0.4117647058823529,0.1997578692493946,,0.5239520958083832,0.0129611166500498,0.0149551345962113,0.1345962113659023,0.355,0.1834,,27.0,71.0,2.0
Loudoun County,Smart's Mill Middle,0.3383947939262473,0.1685254027261462,0.0,0.50814332247557,0.0184381778741865,0.0151843817787418,0.1344902386117136,,,,,,
Loudoun County,Sterling Elementary,0.6275862068965518,0.5802469135802469,0.0,0.5057471264367817,0.1195402298850574,0.0229885057471264,0.1080459770114942,0.619,0.1082,,18.0,82.0,0.0
Loudoun County,Sterling Middle,0.7931671283471837,0.5112994350282486,,0.522181146025878,0.0840258541089566,1.0,0.1246537396121883,0.718,0.1676,,33.0,65.0,1.0
Loudoun County,Steuart W. Weller Elementary,0.2848297213622291,0.2287581699346405,0.0,0.5139318885448917,0.0,0.0077399380804953,0.0897832817337461,0.222,0.1239,,28.0,69.0,1.0
Loudoun County,Stone Bridge High,1.0,1.0,,0.5451408855664175,,1.0,1.0,0.104,0.1482,0.0141,25.0,70.0,4.0
Loudoun County,Stone Hill Middle,0.1309314586994727,0.0483711747285291,,0.507908611599297,,1.0,1.0,0.1159999999999999,0.0795,,35.0,59.0,3.0
Loudoun County,Sugarland Elementary,0.7817047817047817,0.7354260089686099,0.0,0.5155925155925156,0.081081081081081,0.002079002079002,0.0852390852390852,0.71,0.2186,,16.0,77.0,5.0
Loudoun County,Sully Elementary,0.8343949044585988,0.75,0.0,0.5127659574468085,0.1825902335456475,0.0021231422505307,0.0934182590233545,0.843,0.2345,,20.0,78.0,0.0
Loudoun County,Sycolin Creek Elementary,0.0631970260223048,0.054820415879017,0.0018587360594795,0.4925650557620817,0.0,0.0148698884758364,0.1096654275092936,0.032,0.0626,,26.0,69.0,1.0
Loudoun County,Trailside Middle,0.1608084358523726,0.0511583011583011,,0.5017605633802817,,1.0,1.0,0.1159999999999999,0.0934,,32.0,64.0,3.0
Loudoun County,Tuscarora High,0.3447537473233404,1.0,,0.5279369627507163,1.0,1.0,1.0,0.26,0.2434,0.0383,19.0,76.0,3.0
Loudoun County,W.O. Robey High,1.0,1.0,0.0,0.45,0.0,0.0,0.0,,0.0,0.0556,20.0,80.0,0.0
Loudoun County,Waterford Elementary,0.0474137931034482,0.0,0.0,0.521551724137931,0.0,0.0387931034482758,0.1077586206896551,0.026,0.0894,,25.0,72.0,3.0
Loudoun County,Waxpool Elementary,0.0934065934065934,0.1829268292682926,0.0,0.5068681318681318,0.0,0.0151098901098901,0.092032967032967,0.066,0.0923,,30.0,69.0,1.0
Loudoun County,Willard Middle,1.0,1.0,,0.4844246662428481,,1.0,1.0,0.096,0.077,,29.0,69.0,2.0
Loudoun County,Woodgrove High,1.0,1.0,1.0,0.5224071702944942,,1.0,1.0,0.074,0.1914999999999999,0.0139,22.0,74.0,4.0
Louisa County,Jouett Elementary,0.5060869565217392,0.0192644483362521,0.0052173913043478,0.5113043478260869,0.0,0.0156521739130434,0.1373913043478261,0.485,0.0554,,50.0,47.0,2.0
Louisa County,Louisa County High,0.4866017052375152,1.0,1.0,0.5048721071863581,,1.0,1.0,0.3989999999999999,0.1049,0.0416,51.0,42.0,0.0
Louisa County,Louisa County Middle,0.509075907590759,1.0,1.0,0.495049504950495,,1.0,1.0,0.462,0.1344999999999999,,50.0,47.0,0.0
Louisa County,Moss-Nuckols Elementary,0.4077834179357022,0.0442930153321976,0.0067681895093062,0.5363790186125211,0.0,0.0118443316412859,0.1759729272419627,0.356,0.125,,43.0,51.0,0.0
Louisa County,Thomas Jefferson Elementary,0.5842349304482226,0.0612244897959183,0.0,0.4945904173106646,0.0,0.0046367851622874,0.1576506955177743,0.579,0.0926999999999999,,52.0,42.0,1.0
Louisa County,Trevilians Elementary,0.562874251497006,0.028,0.0,0.5029940119760479,0.0,0.0039920159680638,0.1576846307385229,0.528,0.0728,,55.0,42.0,0.0
Lunenburg County,Central High,0.5060975609756098,0.0336842105263157,0.0020325203252032,0.5365853658536586,0.0,0.0284552845528455,0.1402439024390244,0.5920000000000001,0.1239,0.0635,54.0,36.0,0.0
Lunenburg County,Kenbridge Elementary,0.6527777777777778,0.2334293948126801,0.0,0.5722222222222222,0.0361111111111111,0.025,0.1611111111111111,0.899,0.1358,,57.0,40.0,3.0
Lunenburg County,Lunenburg Middle,0.5879120879120879,0.0463768115942029,0.0,0.5192307692307693,0.0,0.0329670329670329,0.1401098901098901,0.794,0.1893,,51.0,46.0,0.0
Lunenburg County,Victoria Elementary,0.5063938618925832,0.0,0.0,0.5217391304347826,0.0,0.0358056265984654,0.1611253196930946,0.898,0.1638,,56.0,42.0,3.0
Lynchburg City,Bedford Hills Elementary,0.5403225806451613,0.0,0.0161290322580645,0.510752688172043,0.0,0.0134408602150537,0.1962365591397849,0.927,0.2318,,50.0,42.0,0.0
Lynchburg City,Dearington Elementary/Innovation,0.8639455782312925,0.0,0.0068027210884353,0.4625850340136054,0.0,0.0136054421768707,0.1836734693877551,,,,,,
Lynchburg City,E.C. Glass High,0.506990434142752,1.0,1.0,0.5401030169242089,1.0,1.0,1.0,,,,,,
Lynchburg City,Heritage Elementary,0.7299107142857143,0.0518018018018018,0.0334821428571428,0.5245535714285714,0.0,0.0066964285714285,0.125,0.927,0.2695,,68.0,26.0,0.0
Lynchburg City,Heritage High,0.5778611632270169,1.0,1.0,0.5168855534709194,,1.0,0.124765478424015,0.616,0.3560999999999999,0.0989,42.0,50.0,2.0
Lynchburg City,Linkhorne Elementary,0.75,0.0495283018867924,0.0141509433962264,0.4929245283018867,0.0,0.0094339622641509,0.1320754716981132,0.928,0.3325,,56.0,42.0,0.0
Lynchburg City,Linkhorne Middle,0.5776293823038398,0.0,0.005008347245409,0.5225375626043406,0.0,0.010016694490818,0.1569282136894824,0.927,0.2898,,48.0,45.0,2.0
