Division Name,School Name,percentage_disabled
Newport News City,Katherine Johnson Elementary,0.1232876712328767
Newport News City,Kiln Creek Elementary,0.14009661835748793
Newport News City,Knollwood Meadows Elementary,0.20620842572062084
Newport News City,L.F. Palmer Elementary,0.05275779376498801
Newport News City,Mary Passage Middle,0.17426545086119555
Newport News City,Menchville High,1.0
Newport News City,Newsome Park Elementary,0.13963039014373715
Newport News City,Oliver C. Greenwood Elementary,0.05008944543828265
Newport News City,Richard T. Yates Elementary,0.11282051282051282
Newport News City,Richneck Elementary,0.052901023890784986
Newport News City,Riverside Elementary,0.11134020618556702
Newport News City,Sedgefield Elementary,0.10112359550561797
Newport News City,Stoney Run Elementary,0.1504237288135593
Newport News City,T. Ryland Sanford Elementary,0.07312252964426877
Newport News City,Warwick High,1.0
Newport News City,Watkins Early Childhood Center,0.10459183673469388
Newport News City,Willis A. Jenkins Elementary,0.11087420042643924
Newport News City,Woodside High,1.0
Norfolk City,Academy for Discovery at Lakewood,0.0917941585535466
Norfolk City,Azalea Gardens Middle,0.13940092165898618
Norfolk City,Bay View Elementary,0.0789980732177264
Norfolk City,Berkley/Campostella Early Childhood Education Center,0.0
Norfolk City,Blair Middle,1.0
Norfolk City,Booker T Washington High,0.2167689161554192
Norfolk City,Camp Allen Elementary,0.11138014527845036
Norfolk City,Chesterfield Academy Elementary,0.109375
Norfolk City,Coleman Place Elementary,0.08794788273615635
Norfolk City,Crossroads Elementary,0.18298969072164947
Norfolk City,Easton Preschool,0.5172413793103449
Norfolk City,Ghent K-8,0.10493827160493827
Norfolk City,Granby Elementary,0.12298387096774194
Norfolk City,Granby High,1.0
Norfolk City,Ingleside Elementary,0.07862903225806452
Norfolk City,Jacox Elementary,0.07578558225508318
Norfolk City,James Monroe Elementary,0.0859375
Norfolk City,Lake Taylor,0.17001545595054096
Norfolk City,Lake Taylor High,0.15217391304347827
Norfolk City,Larchmont Elementary,0.11607142857142858
Norfolk City,Larrymore Elementary,0.13774597495527727
Norfolk City,Lindenwood Elementary,0.08214285714285714
Norfolk City,Little Creek Elementary,0.1423728813559322
Norfolk City,Mary Calcott Elementary,0.12121212121212122
Norfolk City,Matthew Fontaine Maury High,1.0
Norfolk City,Northside Middle,0.17280813214739518
Norfolk City,Norview Elementary,0.1575
Norfolk City,Norview High,1.0
Norfolk City,Norview Middle,1.0
Norfolk City,Ocean View Elementary,0.11788617886178862
Norfolk City,Oceanair Elementary,0.10180995475113122
Norfolk City,P.B. Young Sr. Elementary,0.05136986301369863
Norfolk City,Richard Bowling Elementary,0.11627906976744186
Norfolk City,Sewells Point Elementary,0.16996047430830039
Norfolk City,Sherwood Forest Elementary,0.10666666666666667
Norfolk City,Southside STEM Academy at Campostella,0.13631156930126
Norfolk City,St. Helena Elementary,0.08296943231441048
Norfolk City,Suburban Park Elementary,0.1146067415730337
Norfolk City,Tanners Creek Elementary,0.10727272727272727
Norfolk City,Tarrallton Elementary,0.13271604938271606
Norfolk City,Tidewater Park Elementary,0.15263157894736842
Norfolk City,Walter Herron Taylor Elementary,0.07547169811320754
Norfolk City,Willard Model Elementary,0.14549180327868852
Norfolk City,William H. Ruffner Middle,0.1431297709923664
Norfolk City,Willoughby Early Childhood Center,0.2682926829268293
Northampton County,Kiptopeke Elementary,0.1348314606741573
Northampton County,Northampton High,0.18544600938967137
Northampton County,Northampton Middle,0.15979381443298968
Northampton County,Occohannock Elementary,0.14705882352941177
Northumberland County,Northumberland Elementary,0.12361623616236163
Northumberland County,Northumberland High,0.16066481994459833
Northumberland County,Northumberland Middle,0.1366906474820144
Norton City,J.I. Burton High,0.15789473684210525
Norton City,Norton Elementary,0.1306930693069307
Nottoway County,Blackstone Primary,0.12596401028277635
Nottoway County,Crewe Primary,0.10335195530726257
Nottoway County,Nottoway High,0.1347517730496454
Nottoway County,Nottoway Intermediate,0.11392405063291139
Nottoway County,Nottoway Middle,0.11231884057971014
Orange County,Gordon-Barbour Elementary,0.12420382165605096
Orange County,Lightfoot Elementary,0.11462450592885376
Orange County,Locust Grove Elementary,0.12903225806451613
Orange County,Locust Grove Middle,0.13710879284649777
Orange County,Locust Grove Primary,0.13270142180094788
Orange County,Orange County High,1.0
Orange County,Orange Elementary,0.11162790697674418
Orange County,Prospect Heights Middle,0.14705882352941177
Orange County,Unionville Elementary,0.056768558951965066
Page County,Luray Elementary,0.16810344827586207
Page County,Luray High,0.15904572564612326
Page County,Luray Middle,0.2
Page County,Page County High,0.07971014492753623
Page County,Page County Middle,0.11436170212765957
Page County,Shenandoah Elementary,0.1237785016286645
Page County,Springfield Elementary,0.1095890410958904
Page County,Stanley Elementary,0.0945945945945946
Patrick County,Blue Ridge Elementary,0.15294117647058825
Patrick County,Hardin Reynolds Memorial School,0.19815668202764977
Patrick County,Meadows of Dan Elementary,0.08490566037735849
Patrick County,Patrick County High,0.14186851211072665
Patrick County,Patrick Springs Primary,0.2677165354330709
Patrick County,Stuart Elementary,0.18037135278514588
Patrick County,Woolwine Elementary,0.2777777777777778
Petersburg City,Cool Spring Elementary,0.05566218809980806
Petersburg City,Lakemont Elementary,0.08187134502923976
Petersburg City,Petersburg High,0.1450827653359299
Petersburg City,Pleasants Lane Elementary,0.08795411089866156
Petersburg City,Vernon Johns Middle,0.13195201744820065
Petersburg City,Walnut Hill Elementary,0.0838095238095238
Petersburg City,Westview Early Childhood Education Center,0.0
Pittsylvania County,Brosville Elementary,0.10952380952380952
Pittsylvania County,Chatham Elementary,0.1589958158995816
Pittsylvania County,Chatham High,0.1331168831168831
Pittsylvania County,Chatham Middle,0.13636363636363635
Pittsylvania County,Dan River High,0.16560509554140126
Pittsylvania County,Dan River Middle,0.1036036036036036
Pittsylvania County,Gretna Elementary,0.0668103448275862
Pittsylvania County,Gretna High,0.12454873646209386
Pittsylvania County,Gretna Middle,0.12315270935960591
Pittsylvania County,John L. Hurt Elementary,0.10300429184549356
Pittsylvania County,Kentuck Elementary,0.10934393638170974
Pittsylvania County,Mount Airy Elementary,0.08333333333333333
Pittsylvania County,Southside Elementary,0.10178117048346055
Pittsylvania County,Stony Mill Elementary,0.10411622276029056
Pittsylvania County,Tunstall High,0.118562874251497
Pittsylvania County,Tunstall Middle,0.10645724258289703
Pittsylvania County,Twin Springs Elementary,0.09034267912772585
Pittsylvania County,Union Hall Elementary,0.07738095238095238
Poquoson City,Poquoson Elementary,0.11504424778761062
Poquoson City,Poquoson High,0.1072961373390558
Poquoson City,Poquoson Middle,0.0826271186440678
Poquoson City,Poquoson Primary,0.14838709677419354
Portsmouth City,Brighton Elementary,0.08564814814814815
Portsmouth City,Churchland Academy Elementary,0.11305732484076433
Portsmouth City,Churchland Elementary,0.08588957055214724
Portsmouth City,Churchland High,1.0
Portsmouth City,Churchland Middle,0.14350797266514806
Portsmouth City,Churchland Preschool Center,0.1951219512195122
Portsmouth City,Churchland Primary & Intermediate,0.07679465776293823
Portsmouth City,Cradock Elementary,0.10526315789473684
Portsmouth City,Cradock Middle,0.14694656488549618
Portsmouth City,Douglass Park Elementary,0.07465277777777778
Portsmouth City,Hodges Manor Elementary,0.06846473029045644
Portsmouth City,I.C. Norcom High,0.1604032997250229
Portsmouth City,Lakeview Elementary,0.14187643020594964
Portsmouth City,Manor High,1.0
Portsmouth City,Mount Hermon Preschool Center,0.0967741935483871
Portsmouth City,Olive Branch Preschool Center,0.11320754716981132
Portsmouth City,Park View Elementary,0.12162162162162163
Portsmouth City,Simonsdale Elementary,0.12798634812286688
Portsmouth City,Victory Elementary,0.08050089445438283
Portsmouth City,Waterview Elementary,0.07119741100323625
Portsmouth City,Westhaven Elementary,0.1464968152866242
Portsmouth City,William E. Waters Middle,0.16140350877192983
Powhatan County,Flat Rock Elementary,0.14479638009049775
Powhatan County,Pocahontas Elementary,0.12335958005249344
Powhatan County,Powhatan Elementary,0.10250569476082004
Powhatan County,Powhatan High,1.0
Powhatan County,Powhatan Middle,0.1214574898785425
Prince Edward County,Prince Edward County High,0.15
Prince Edward County,Prince Edward Elementary,0.12612612612612611
Prince Edward County,Prince Edward Middle,0.12678571428571428
Prince George County,David A. Harrison Elementary,0.1442125237191651
Prince George County,J.E.J. Moore Middle,1.0
Prince George County,L.L. Beazley Elementary,0.09577922077922078
Prince George County,North Elementary,0.13733333333333334
Prince George County,Prince George High,1.0
Prince George County,South Elementary,0.13673469387755102
Prince George County,William A. Walton Elementary,0.12926391382405744
Prince William County,A. Henderson Elementary,0.12055837563451777
Prince William County,Antietam Elementary,0.12760416666666666
Prince William County,Ashland Elementary,0.13010204081632654
Prince William County,Battlefield High,1.0
Prince William County,Bel Air Elementary,0.1569620253164557
Prince William County,Belmont Elementary,0.13529411764705881
Prince William County,Bennett Elementary,0.15138888888888888
Prince William County,Brentsville District High,0.14558979808714134
Prince William County,Bristow Run Elementary,0.1465648854961832
Prince William County,Buckland Mills Elementary,0.10554803788903924
Prince William County,Bull Run Middle,0.1407942238267148
Prince William County,C.A. Sinclair Elementary,0.1084788029925187
Prince William County,C.D. Hylton High,1.0
Prince William County,Cedar Point Elementary,0.16600790513833993
Prince William County,Charles J. Colgan Sr. High,1.0
Prince William County,Chris Yung Elementary,0.11572327044025157
Prince William County,Coles Elementary,0.12814070351758794
Prince William County,Covington-Harper Elementary,0.11533742331288344
Prince William County,Dale City Elementary,0.18632075471698112
Prince William County,Dumfries Elementary,0.13276231263383298
Prince William County,E.H. Marsteller Middle,1.0
Prince William County,Elizabeth Vaughan Elementary,0.11517367458866545
Prince William County,Enterprise Elementary,0.13231552162849872
Prince William County,Fannie W. Fitzgerald Elementary,0.11197339246119734
Prince William County,Featherstone Elementary,0.1171875
Prince William County,Forest Park High,1.0
Prince William County,Fred M. Lynn Middle,0.1347331583552056
Prince William County,Freedom High,1.0
Prince William County,Gainesville High,1.0
Prince William County,Gainesville Middle,1.0
Prince William County,Gar-Field High,1.0
Prince William County,George G. Tyler Elementary,0.14699331848552338
Prince William County,George M. Hampton Middle,0.15835140997830802
Prince William County,George P. Mullen Elementary,0.13086770981507823
Prince William County,Glenkirk Elementary,0.17452830188679244
Prince William County,Graham Park Middle,0.1574585635359116
Prince William County,Haymarket Elementary,0.11445086705202312
Prince William County,Herbert J. Saunders Middle,1.0
Prince William County,J.W. Alvey Elementary,0.1265164644714038
Prince William County,John D. Jenkins Elementary,0.11483253588516747
Prince William County,John F. Pattie Sr. Elementary,0.143348623853211
Prince William County,Kerrydale Elementary,0.12612612612612611
Prince William County,Kyle R. Wilson Elementary,0.09669811320754718
Prince William County,Lake Ridge Elementary,0.1339155749636099
Prince William County,Lake Ridge Middle,1.0
Prince William County,Leesylvania Elementary,0.1582089552238806
Prince William County,Loch Lomond Elementary,0.13636363636363635
Prince William County,Louise A. Benton Middle,1.0
Prince William County,Martin Luther King Jr. Elementary,0.07110091743119266
Prince William County,Marumsco Hills Elementary,0.0947176684881603
Prince William County,Mary G. Porter Traditional,0.06567164179104477
Prince William County,Mary Williams Elementary,0.12254160363086233
Prince William County,Minnieville Elementary,0.15397350993377484
Prince William County,Montclair Elementary,0.1416803953871499
Prince William County,Mountain View Elementary,0.16122448979591836
Prince William County,Neabsco Elementary,0.1111111111111111
Prince William County,Occoquan Elementary,0.13526570048309178
Prince William County,Old Bridge Elementary,0.16701461377870563
Prince William County,Osbourn Park High,1.0
Prince William County,Parkside Middle,1.0
Prince William County,Patriot High,1.0
Prince William County,Pennington Traditional,0.05546995377503852
Prince William County,Piney Branch Elementary,0.125
Prince William County,Potomac High,1.0
Prince William County,Potomac Middle,0.1570796460176991
Prince William County,Potomac Shores Middle,0.11884865366759517
Prince William County,Potomac View Elementary,0.08241758241758242
Prince William County,R. Dean Kilby Elementary,0.14086687306501547
Prince William County,Rippon Middle,1.0
Prince William County,River Oaks Elementary,0.10638297872340426
Prince William County,Rockledge Elementary,0.10975609756097561
Prince William County,Ronald Wilson Reagan Middle,1.0
Prince William County,Rosa Parks Elementary,0.12908496732026145
Prince William County,Samuel L. Gravely Jr. Elementary,0.12623762376237624
Prince William County,Sharon C. McAuliffe Elementary,0.1510791366906475
Prince William County,Signal Hill Elementary,0.17177097203728361
Prince William County,Sonnie Penn Elementary,0.15217391304347827
Prince William County,Springwoods Elementary,0.09953703703703703
Prince William County,Stuart M. Beville Middle,0.1565059144676979
Prince William County,Sudley Elementary,0.12267080745341614
Prince William County,Suella G. Ellis Elementary,0.14442013129102846
Prince William County,Swans Creek Elementary,0.10130718954248366
Prince William County,T. Clay Wood Elementary,0.12212817412333736
Prince William County,The Nokesville School,0.127208480565371
Prince William County,Thurgood Marshall Elementary,0.1021671826625387
Prince William County,Triangle Elementary,0.12021857923497267
Prince William County,Unity Braxton Middle,0.13896457765667575
Prince William County,Unity Reed High,1.0
Prince William County,Victory Elementary,0.15821812596006143
Prince William County,West Gate Elementary,0.17288135593220338
Prince William County,Westridge Elementary,0.09156976744186046
Prince William County,Woodbine Pre-School Center,1.0
Prince William County,Woodbridge High,1.0
Prince William County,Woodbridge Middle,0.11315280464216634
Prince William County,Yorkshire Elementary,0.10175879396984924
Pulaski County,Critzer Elementary,0.15288220551378445
Pulaski County,Dublin Elementary,0.13012048192771083
Pulaski County,Pulaski County Middle,0.1419141914191419
Pulaski County,Pulaski County Senior High,1.0
Pulaski County,Pulaski Elementary,0.1434108527131783
Pulaski County,Riverlawn Elementary,0.11290322580645161
Pulaski County,Snowville Elementary,0.12315270935960591
Radford City,Belle Heth Elementary,0.12164948453608247
Radford City,John N. Dalton Intermediate,0.08637236084452975
Radford City,McHarg Elementary,0.14960629921259844
Radford City,Radford High,0.08805790108564536
Rappahannock County,Rappahannock County Elementary,0.14222222222222222
Rappahannock County,Rappahannock County High,0.14521452145214522
Richmond City,Albert Hill Middle,0.1870824053452116
Richmond City,Amelia Street Special Education,1.0
Richmond City,Armstrong High,0.3015463917525773
Richmond City,Barack Obama Elementary,0.10507246376811594
Richmond City,Bellevue Elementary,0.105
Richmond City,Binford Middle,0.18689320388349515
Richmond City,Blackwell Elementary,0.10875331564986737
Richmond City,Broad Rock Elementary,0.09770992366412214
Richmond City,Cardinal Elementary,0.05269320843091335
Richmond City,Chimborazo Elementary,0.11282051282051282
Richmond City,Elizabeth D. Redd Elementary,0.08398950131233596
Richmond City,Fairfield Court Elementary,0.10204081632653061
Richmond City,Franklin Military Academy,0.050473186119873815
Richmond City,G.H. Reid Elementary,0.08923076923076922
Richmond City,George W. Carver Elementary,0.09788359788359788
Richmond City,George Wythe High,1.0
Richmond City,Ginter Park Elementary,0.14130434782608695
Richmond City,Henderson Middle,0.2296983758700696
Richmond City,Henry Marsh III Elementary,0.1371308016877637
Richmond City,Huguenot High,1.0
Richmond City,J.B. Fisher Elementary,0.14342629482071714
Richmond City,J.L. Francis Elementary,0.09363295880149813
Richmond City,John B. Cary Elementary,0.12272727272727273
Richmond City,John Marshall High,0.23616236162361623
Richmond City,Linwood Holton Elementary,0.135632183908046
Richmond City,Lucille M. Brown Middle,0.17294520547945205
Richmond City,Martin Luther King Jr. Early Learning Center,0.0
Richmond City,Martin Luther King Jr. Middle,0.24124513618677043
Richmond City,Mary Munford Elementary,0.12195121951219512
Richmond City,Maymont Pre-K Center,0.133086876155268
Richmond City,Miles Jones Elementary,0.14204545454545456
Richmond City,Oak Grove/Bellemeade Elementary,0.13003663003663005
Richmond City,Open High,0.0
Richmond City,Overby-Sheppard Elementary,0.1660377358490566
Richmond City,Patrick Henry School Of Science And Arts,0.12658227848101267
Richmond City,Richmond Alternative,0.3732394366197183
Richmond City,Richmond Career Education and Employment Charter School,1.0
Richmond City,Richmond Community High,0.0
Richmond City,River City Middle,1.0
Richmond City,Southampton Elementary,0.11264367816091954
Richmond City,Summer Hill Preschool Center,0.0
Richmond City,Swansboro Elementary,0.11801242236024845
Richmond City,Thomas C. Boushall Middle,0.210989010989011
Richmond City,Thomas Jefferson High,0.18061674008810572
Richmond City,Westover Hills Elementary,0.11684782608695653
Richmond City,William Fox Elementary,0.10893854748603352
Richmond City,Woodville Elementary,0.10566037735849057
Richmond County,Rappahannock High,0.11460258780036968
Richmond County,Richmond County Elementary,0.12978986402966625
Roanoke City,Addison Aerospace Magnet Middle,0.2153846153846154
Roanoke City,Breckinridge Middle,0.1407185628742515
Roanoke City,Crystal Spring Elementary,0.13707165109034267
Roanoke City,Fairview Elementary,0.134765625
Roanoke City,Fallon Park Elementary,0.1519434628975265
Roanoke City,Fishburn Park Elementary,0.18315018315018314
Roanoke City,Garden City Elementary,0.2642857142857143
Roanoke City,Grandin Court Elementary,0.0872093023255814
Roanoke City,Highland Park Elementary,0.10372340425531915
Roanoke City,Hurt Park Elementary,0.13823529411764707
Roanoke City,James Madison Middle,0.16723549488054607
Roanoke City,John P. Fishwick Middle,0.14198782961460446
Roanoke City,Lincoln Terrace Elementary,0.15463917525773196
Roanoke City,Monterey Elementary,0.12368972746331237
Roanoke City,Morningside Elementary,0.17938931297709923
Roanoke City,Patrick Henry High,1.0
Roanoke City,Preston Park Elementary,0.123046875
Roanoke City,Roanoke Academy For Mathematics & Science Elementary,0.3116883116883117
Roanoke City,Round Hill Elementary,0.11677852348993288
Roanoke City,Virginia Heights Elementary,0.12413793103448276
Roanoke City,Wasena Elementary,0.13488372093023257
Roanoke City,Westside Elementary,0.1581259150805271
Roanoke City,William Fleming High,1.0
Roanoke City,Woodrow Wilson Middle,0.17972350230414746
Roanoke County,Back Creek Elementary,0.19718309859154928
Roanoke County,Bonsack Elementary,0.13622291021671826
Roanoke County,Burlington Elementary,0.1688888888888889
Roanoke County,Cave Spring Elementary,0.15163934426229508
Roanoke County,Cave Spring High,0.134765625
Roanoke County,Cave Spring Middle,0.15096774193548387
Roanoke County,Clearbrook Elementary,0.19642857142857142
Roanoke County,Fort Lewis Elementary,0.23137254901960785
Roanoke County,Glen Cove Elementary,0.14987714987714987
Roanoke County,Glenvar Elementary,0.20821114369501467
Roanoke County,Glenvar High,0.1781701444622793
Roanoke County,Glenvar Middle,0.19772727272727272
Roanoke County,Green Valley Elementary,0.137291280148423
Roanoke County,Herman L. Horn Elementary,0.20347394540942929
Roanoke County,Hidden Valley High,0.11084043848964677
Roanoke County,Hidden Valley Middle,0.1310592459605027
Roanoke County,Mason's Cove Elementary,0.22167487684729065
Roanoke County,Mount Pleasant Elementary,0.20717131474103587
Roanoke County,Mountain View Elementary,0.17080745341614906
Roanoke County,Northside High,0.14676889375684557
Roanoke County,Northside Middle,0.1796042617960426
Roanoke County,Oak Grove Elementary,0.14039408866995073
Roanoke County,Penn Forest Elementary,0.1559633027522936
Roanoke County,W.E. Cundiff Elementary,0.19681908548707752
Roanoke County,William Byrd High,0.15266485998193316
Roanoke County,William Byrd Middle,0.16147635524798154
Rockbridge County,Central Elementary,0.18561484918793503
Rockbridge County,Fairfield Elementary,0.13692946058091288
Rockbridge County,Maury River Middle,0.15236427320490367
Rockbridge County,Mountain View Elementary,0.20300751879699247
Rockbridge County,Natural Bridge Elementary,0.1552511415525114
Rockbridge County,Rockbridge County High,0.12223291626564003
Rockingham County,Broadway High,0.10706860706860707
Rockingham County,Cub Run Elementary,0.05865102639296188
Rockingham County,East Rockingham High,0.11957950065703023
Rockingham County,Elkton Elementary,0.125
Rockingham County,Elkton Middle,0.11467116357504216
Rockingham County,Fulks Run Elementary,0.0
Rockingham County,J. Frank Hillyard Middle,0.11801242236024845
Rockingham County,John C. Myers Elementary,0.10386965376782077
Rockingham County,John W. Wayland Elementary,0.09596928982725528
Rockingham County,Lacey Spring Elementary,0.15352697095435686
Rockingham County,Linville-Edom Elementary,0.062111801242236024
Rockingham County,McGaheysville Elementary,0.0970464135021097
Rockingham County,Montevideo Middle,0.07166123778501629
Rockingham County,Mountain View Elementary,0.08638743455497382
Rockingham County,Ottobine Elementary,0.10555555555555556
Rockingham County,Peak View Elementary,0.09012875536480687
Rockingham County,Plains Elementary,0.091324200913242
Rockingham County,Pleasant Valley Elementary,0.08962264150943396
Rockingham County,River Bend Elementary,0.18604651162790697
Rockingham County,South River Elementary,0.09666666666666666
Rockingham County,Spotswood High,0.09978991596638656
Rockingham County,Turner Ashby High,0.08956692913385826
Rockingham County,Wilbur S. Pence Middle,0.07396870554765292
Russell County,Belfast Elementary,0.09154929577464789
Russell County,Castlewood Elementary,0.13707165109034267
Russell County,Castlewood High,0.15
Russell County,Copper Creek Elementary,0.10204081632653061
Russell County,Honaker Elementary,0.12307692307692308
Russell County,Honaker High,0.1301518438177874
Russell County,Lebanon Elementary,0.17993079584775087
Russell County,Lebanon High,0.1296928327645051
Russell County,Lebanon Middle,0.12091503267973856
Russell County,Lebanon Primary,0.12448132780082988
Russell County,Swords Creek Elementary,0.0
Salem City,Andrew Lewis Middle,0.161217587373168
Salem City,East Salem Elementary,0.21739130434782608
Salem City,G.W. Carver Elementary,0.17410714285714285
Salem City,Salem High,1.0
Salem City,South Salem Elementary,0.1741424802110818
Salem City,West Salem Elementary,0.15789473684210525
Scott County,Duffield-Pattonsville Primary,0.1950354609929078
Scott County,Dungannon Intermediate,0.20588235294117646
Scott County,Fort Blackmore Primary,0.22580645161290322
Scott County,Gate City High,0.12693498452012383
Scott County,Gate City Middle,0.17325227963525835
Scott County,Hilton Elementary,0.2119205298013245
Scott County,Nickelsville Elementary,0.14285714285714285
Scott County,Rye Cove High,0.18110236220472442
Scott County,Rye Cove Intermediate,0.20212765957446807
Scott County,Shoemaker Elementary,0.2593320235756385
Scott County,Twin Springs High,0.19183673469387755
Scott County,Weber City Elementary,0.15088757396449703
Scott County,Yuma Elementary,0.16019417475728157
Shenandoah County,Central High,0.15526315789473685
Shenandoah County,Honey Run Elementary,0.17967332123411978
Shenandoah County,Mountain View High,0.15833333333333333
Shenandoah County,North Fork Middle,0.14
Shenandoah County,Peter Muhlenberg Middle,0.16926070038910507
Shenandoah County,Sandy Hook Elementary,0.1306884480746791
Shenandoah County,Signal Knob Middle,0.13260869565217392
Shenandoah County,Strasburg High,0.12412587412587413
Shenandoah County,W.W. Robinson Elementary,0.15862068965517243
Smyth County,Atkins Elementary,0.2138728323699422
Smyth County,Chilhowie Elementary,0.14516129032258066
Smyth County,Chilhowie High,0.0997624703087886
Smyth County,Chilhowie Middle,0.1314878892733564
Smyth County,Marion Elementary,0.13580246913580246
Smyth County,Marion Middle,0.16
Smyth County,Marion Senior High,0.15993788819875776
Smyth County,Northwood High,0.17768595041322313
Smyth County,Northwood Middle,0.1524390243902439
Smyth County,Oak Point Elementary,0.23268698060941828
Smyth County,Rich Valley Elementary,0.1532258064516129
Smyth County,Saltville Elementary,0.16
Smyth County,Sugar Grove Elementary,0.17647058823529413
Southampton County,Capron Elementary,0.07772020725388601
Southampton County,Meherrin Elementary,0.14767932489451477
Southampton County,Nottoway Elementary,0.0875
Southampton County,Riverdale Elementary,0.10467289719626169
Southampton County,Southampton High,0.13351134846461948
Southampton County,Southampton Middle,0.13622291021671826
Spotsylvania County,Battlefield Elementary,0.12166172106824925
Spotsylvania County,Battlefield Middle,0.13768115942028986
Spotsylvania County,Berkeley Elementary,0.23826714801444043
Spotsylvania County,Brock Road Elementary,0.1437308868501529
Spotsylvania County,Cedar Forest Elementary,0.14210526315789473
Spotsylvania County,Chancellor Elementary,0.1561771561771562
Spotsylvania County,Chancellor High,1.0
Spotsylvania County,Chancellor Middle,0.1258741258741259
Spotsylvania County,Courthouse Road Elementary,0.17408376963350786
Spotsylvania County,Courtland Elementary,0.21868787276341947
Spotsylvania County,Courtland High,1.0
Spotsylvania County,Freedom Middle,0.18628719275549807
Spotsylvania County,Harrison Road Elementary,0.11764705882352941
Spotsylvania County,Lee Hill Elementary,0.13258785942492013
Spotsylvania County,Livingston Elementary,0.11970074812967581
Spotsylvania County,Massaponax High,1.0
Spotsylvania County,Ni River Middle,0.16852367688022285
Spotsylvania County,Parkside Elementary,0.15700737618545837
Spotsylvania County,Post Oak Middle,0.1449067431850789
Spotsylvania County,Riverbend High,1.0
Spotsylvania County,Riverview Elementary,0.1780821917808219
Spotsylvania County,Salem Elementary,0.12859560067681894
Spotsylvania County,Smith Station Elementary,0.17794117647058824
Spotsylvania County,Spotswood Elementary,0.10331384015594541
Spotsylvania County,Spotsylvania Elementary,0.13237924865831843
Spotsylvania County,Spotsylvania High,1.0
Spotsylvania County,Spotsylvania Middle,0.14094650205761317
Spotsylvania County,Thornburg Middle,0.15922619047619047
Spotsylvania County,Wilderness Elementary,0.165625
Stafford County,Andrew G. Wright Middle,0.12288613303269448
Stafford County,Anne E. Moncure Elementary,0.08974358974358974
Stafford County,Anthony Burns Elementary,0.12642045454545456
Stafford County,Brooke Point High,1.0
Stafford County,Colonial Forge High,1.0
Stafford County,Conway Elementary,0.08598726114649681
Stafford County,Donald B. Dixon-Lyle R. Smith Middle,0.14425427872860636
Stafford County,Edward E. Drew Jr. Middle,0.139937106918239
Stafford County,Falmouth Elementary,0.13029315960912052
Stafford County,Ferry Farm Elementary,0.11650485436893204
Stafford County,Garrisonville Elementary,0.15495495495495495
Stafford County,Grafton Village Elementary,0.12412831241283125
Stafford County,H.H. Poole Middle,0.12738214643931794
Stafford County,Hampton Oaks Elementary,0.09111880046136102
Stafford County,Hartwood Elementary,0.13728813559322034
Stafford County,Kate Waller Barrett Elementary,0.10553410553410554
Stafford County,Margaret Brent Elementary,0.1111111111111111
Stafford County,Mountain View High,1.0
Stafford County,North Stafford High,1.0
Stafford County,North Star Early Childhood Education Center,0.3107569721115538
Stafford County,Park Ridge Elementary,0.09743589743589744
Stafford County,Rising Star Early Childhood Education Center at Melchers,0.31868131868131866
Stafford County,Rockhill Elementary,0.14710485133020346
Stafford County,Rocky Run Elementary,0.10496613995485328
Stafford County,Rodney E. Thompson Middle,0.1144578313253012
Stafford County,Shirley C. Heim Middle,0.12324649298597194
Stafford County,Stafford Elementary,0.13068181818181818
Stafford County,Stafford Middle,0.14884233737596472
Stafford County,Stafford Senior High,1.0
Stafford County,T. Benton Gayle Middle,0.1360759493670886
Stafford County,Widewater Elementary,0.09949409780775717
Stafford County,Winding Creek Elementary,0.10817610062893082
Staunton City,Arthur R. Ware Elementary,0.10204081632653061
Staunton City,Bessie Weller Elementary,0.10810810810810811
Staunton City,Shelburne Middle,0.1285475792988314
Staunton City,Staunton City School PreSchool Programs,0.19298245614035087
Staunton City,Staunton High,0.13690476190476192
Staunton City,Thomas C. McSwain Elementary,0.10823529411764705
Suffolk City,Booker T. Washington Elementary,0.08985507246376812
Suffolk City,Colonel Fred Cherry Middle,0.08959156785243742
Suffolk City,Creekside Elementary,0.0921595598349381
Suffolk City,Elephant's Fork Elementary,0.10922787193973635
Suffolk City,Florence Bowser Elementary,0.0824607329842932
Suffolk City,Forest Glen Middle,0.15102974828375287
Suffolk City,Hillpoint Elementary,0.1125
Suffolk City,John F. Kennedy Middle,0.15459882583170254
Suffolk City,John Yeates Middle,0.09375
Suffolk City,Kilby Shores Elementary,0.11506276150627615
Suffolk City,King's Fork High,1.0
Suffolk City,King's Fork Middle,0.1342155009451796
Suffolk City,Lakeland High,0.15668202764976957
Suffolk City,Mack Benn Jr. Elementary,0.09717868338557993
Suffolk City,Nansemond Parkway Elementary,0.12121212121212122
Suffolk City,Nansemond River High,1.0
Suffolk City,Northern Shores Elementary,0.10824742268041238
Suffolk City,Oakland Elementary,0.10262008733624454
Suffolk City,Southwestern Elementary,0.10036496350364964
Surry County,Luther P. Jackson Middle,0.21164021164021163
Surry County,Surry County High,0.23684210526315788
Surry County,Surry Elementary,0.14166666666666666
Sussex County,Sussex Central Elementary,0.1275626423690205
Sussex County,Sussex Central High,0.13141025641025642
Sussex County,Sussex Central Middle,0.14285714285714285
Tazewell County,Abb's Valley-Boissevain Elementary,0.14743589743589744
Tazewell County,Cedar Bluff Elementary,0.11139240506329114
